# N M B speedup l1_naiv l1_opt l2_naiv l2_opt l3_naiv l3_opt
1.000000000000000000e+04 1.000000000000000000e+04 1.495000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.071000000000000000e+09 8.374000000000000000e+07 6.259000000000000000e+07 7.023000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.573000000000000000e+03 9.899999999999999911e-01 1.063000000000000000e+09 1.064000000000000000e+09 1.072000000000000000e+09 2.346000000000000000e+08 6.255000000000000000e+07 6.956000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 9.220000000000000000e+02 1.000000000000000000e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.072000000000000000e+09 7.761000000000000000e+07 6.259000000000000000e+07 7.364000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.130000000000000000e+02 1.189999999999999947e+00 1.063000000000000000e+09 1.594000000000000000e+08 1.071000000000000000e+09 1.207000000000000000e+08 6.286000000000000000e+07 6.907000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.646000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.052000000000000000e+09 1.069000000000000000e+09 1.790000000000000000e+08 6.256000000000000000e+07 6.879000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 9.330000000000000000e+02 1.010000000000000009e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.075000000000000000e+09 7.717000000000000000e+07 6.254000000000000000e+07 7.438000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 3.780000000000000000e+02 1.010000000000000009e+00 1.063000000000000000e+09 1.047000000000000000e+09 1.071000000000000000e+09 9.575000000000000000e+07 6.257000000000000000e+07 6.780000000000000000e+07
1.000000000000000000e+03 1.000000000000000000e+03 5.120000000000000000e+02 1.000000000000000000e+00 1.064000000000000000e+07 1.067000000000000000e+07 6.570000000000000000e+05 8.620000000000000000e+05 3.111000000000000000e+03 3.436000000000000000e+03
1.000000000000000000e+04 1.000000000000000000e+04 2.969000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.074000000000000000e+09 9.734000000000000000e+08 6.250000000000000000e+07 6.695000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.189000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.074000000000000000e+09 7.119000000000000000e+08 6.252000000000000000e+07 6.823000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.101000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.055000000000000000e+09 1.072000000000000000e+09 7.603000000000000000e+07 6.253000000000000000e+07 6.777000000000000000e+07
1.000000000000000000e+04 7.600000000000000000e+03 2.000000000000000000e+02 1.209999999999999964e+00 8.078000000000000000e+08 9.700000000000000000e+07 8.171000000000000000e+08 9.622000000000000000e+07 4.761000000000000000e+07 5.238000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.698000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.071000000000000000e+09 8.866000000000000000e+08 6.254000000000000000e+07 6.720000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.380000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.071000000000000000e+09 1.410000000000000000e+08 6.259000000000000000e+07 7.181000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 5.130000000000000000e+02 1.000000000000000000e+00 1.063000000000000000e+09 1.051000000000000000e+09 1.075000000000000000e+09 8.771000000000000000e+07 6.252000000000000000e+07 7.735000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.031000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.063000000000000000e+09 1.070000000000000000e+09 6.783000000000000000e+08 6.261000000000000000e+07 6.838000000000000000e+07
1.000000000000000000e+04 3.400000000000000000e+03 2.000000000000000000e+02 1.209999999999999964e+00 3.614000000000000000e+08 4.329000000000000000e+07 3.651000000000000000e+08 4.268000000000000000e+07 2.132000000000000000e+07 2.231000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.807000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.063000000000000000e+09 1.071000000000000000e+09 9.228000000000000000e+08 6.259000000000000000e+07 6.707000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.140000000000000000e+02 1.100000000000000089e+00 1.063000000000000000e+09 9.471000000000000000e+07 1.074000000000000000e+09 7.682000000000000000e+07 6.252000000000000000e+07 6.945000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.866000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.073000000000000000e+09 4.462000000000000000e+08 6.254000000000000000e+07 6.943000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.217000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.055000000000000000e+09 1.071000000000000000e+09 2.290000000000000000e+08 6.251000000000000000e+07 6.888000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.150000000000000000e+02 1.189999999999999947e+00 1.063000000000000000e+09 1.639000000000000000e+08 1.070000000000000000e+09 1.205000000000000000e+08 6.284000000000000000e+07 6.867000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.181000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.071000000000000000e+09 1.393000000000000000e+08 6.256000000000000000e+07 7.304000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 5.600000000000000000e+02 1.010000000000000009e+00 1.063000000000000000e+09 1.063000000000000000e+09 1.074000000000000000e+09 8.531000000000000000e+07 6.254000000000000000e+07 6.842000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.203000000000000000e+03 9.300000000000000488e-01 1.064000000000000000e+09 1.067000000000000000e+09 1.067000000000000000e+09 8.136000000000000000e+07 6.281000000000000000e+07 7.412000000000000000e+07
2.100000000000000000e+03 1.000000000000000000e+04 2.000000000000000000e+02 1.199999999999999956e+00 2.232000000000000000e+08 2.724000000000000000e+07 2.249000000000000000e+08 2.637000000000000000e+07 1.315000000000000000e+07 1.405000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 6.860000000000000000e+02 1.000000000000000000e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.071000000000000000e+09 8.884000000000000000e+07 6.254000000000000000e+07 6.492000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.538000000000000000e+03 9.300000000000000488e-01 1.065000000000000000e+09 1.067000000000000000e+09 1.076000000000000000e+09 1.053000000000000000e+09 6.257000000000000000e+07 6.732000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.834000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.071000000000000000e+09 5.774000000000000000e+08 6.256000000000000000e+07 6.888000000000000000e+07
4.096000000000000000e+03 8.192000000000000000e+03 5.120000000000000000e+02 1.010000000000000009e+00 3.566000000000000000e+08 3.568000000000000000e+08 3.607000000000000000e+08 2.542000000000000000e+07 2.100000000000000000e+07 2.376000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 4.380000000000000000e+02 1.750000000000000000e+00 2.126000000000000000e+08 2.125000000000000000e+08 2.694000000000000000e+08 1.882000000000000000e+07 1.403000000000000000e+08 1.445000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 1.430000000000000000e+02 1.000000000000000000e+00 2.515000000000000000e+07 1.953000000000000000e+07 1.381000000000000000e+07 1.612000000000000000e+07 1.349000000000000000e+07 1.347000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 3.820000000000000000e+02 1.000000000000000000e+00 2.444000000000000000e+07 2.405000000000000000e+07 1.384000000000000000e+07 1.391000000000000000e+07 1.350000000000000000e+07 1.351000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.097000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.072000000000000000e+09 6.288000000000000000e+08 6.250000000000000000e+07 6.830000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.491000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.063000000000000000e+09 1.074000000000000000e+09 3.003000000000000000e+08 6.251000000000000000e+07 6.946000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.052000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.072000000000000000e+09 7.967000000000000000e+07 6.257000000000000000e+07 7.117000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 3.890000000000000000e+02 1.000000000000000000e+00 1.063000000000000000e+09 1.059000000000000000e+09 1.071000000000000000e+09 9.451000000000000000e+07 6.262000000000000000e+07 6.821000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.330000000000000000e+03 1.040000000000000036e+00 1.065000000000000000e+09 1.065000000000000000e+09 1.067000000000000000e+09 1.008000000000000000e+09 6.274000000000000000e+07 6.880000000000000000e+07
1.000000000000000000e+03 1.000000000000000000e+04 1.280000000000000000e+02 1.169999999999999929e+00 1.063000000000000000e+08 9.245000000000000000e+06 1.071000000000000000e+08 1.030000000000000000e+07 6.288000000000000000e+06 6.819000000000000000e+06
1.000000000000000000e+04 1.000000000000000000e+04 1.487000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.072000000000000000e+09 8.084000000000000000e+07 6.254000000000000000e+07 6.843000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.940000000000000000e+02 1.209999999999999964e+00 1.063000000000000000e+09 1.158000000000000000e+08 1.071000000000000000e+09 1.280000000000000000e+08 6.261000000000000000e+07 6.723000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 3.190000000000000000e+02 1.580000000000000071e+00 2.133000000000000000e+08 2.127000000000000000e+08 2.554000000000000000e+08 2.082000000000000000e+07 1.356000000000000000e+08 1.334000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 3.100000000000000000e+02 1.000000000000000000e+00 2.538000000000000000e+07 2.390000000000000000e+07 1.381000000000000000e+07 1.393000000000000000e+07 1.350000000000000000e+07 1.350000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.340000000000000000e+02 1.179999999999999938e+00 1.064000000000000000e+09 3.385000000000000000e+08 1.069000000000000000e+09 1.172000000000000000e+08 6.277000000000000000e+07 7.072000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 1.440000000000000000e+02 9.899999999999999911e-01 2.331000000000000000e+07 1.874000000000000000e+07 1.397000000000000000e+07 1.610000000000000000e+07 1.351000000000000000e+07 1.349000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.367000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.073000000000000000e+09 9.127000000000000000e+08 6.254000000000000000e+07 6.821000000000000000e+07
1.000000000000000000e+04 4.500000000000000000e+03 2.000000000000000000e+02 1.219999999999999973e+00 4.791000000000000000e+08 6.346000000000000000e+07 4.809000000000000000e+08 5.847000000000000000e+07 2.826000000000000000e+07 2.989000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 1.340000000000000000e+02 9.899999999999999911e-01 2.317000000000000000e+07 1.834000000000000000e+07 1.397000000000000000e+07 1.558000000000000000e+07 1.351000000000000000e+07 1.350000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.502000000000000000e+03 9.899999999999999911e-01 1.063000000000000000e+09 1.064000000000000000e+09 1.075000000000000000e+09 9.005000000000000000e+08 6.251000000000000000e+07 6.697000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.998000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.063000000000000000e+09 1.075000000000000000e+09 6.892000000000000000e+08 6.249000000000000000e+07 6.838000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 3.110000000000000000e+02 2.049999999999999822e+00 2.126000000000000000e+08 2.122000000000000000e+08 2.724000000000000000e+08 2.063000000000000000e+07 1.539000000000000000e+08 1.524000000000000000e+07
2.800000000000000000e+03 2.800000000000000000e+03 2.000000000000000000e+02 1.199999999999999956e+00 8.332000000000000000e+07 9.177000000000000000e+06 8.435000000000000000e+07 9.956000000000000000e+06 4.939000000000000000e+06 5.567000000000000000e+06
1.000000000000000000e+04 1.000000000000000000e+04 1.898000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.072000000000000000e+09 5.618000000000000000e+08 6.256000000000000000e+07 6.953000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.519000000000000000e+03 9.899999999999999911e-01 1.063000000000000000e+09 1.063000000000000000e+09 1.075000000000000000e+09 9.883000000000000000e+08 6.251000000000000000e+07 6.700000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 4.190000000000000000e+02 1.000000000000000000e+00 2.522000000000000000e+07 2.369000000000000000e+07 1.389000000000000000e+07 1.400000000000000000e+07 1.351000000000000000e+07 1.351000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 1.610000000000000000e+02 1.189999999999999947e+00 2.126000000000000000e+08 2.086000000000000000e+07 2.146000000000000000e+08 2.622000000000000000e+07 1.316000000000000000e+07 1.396000000000000000e+07
6.500000000000000000e+03 6.500000000000000000e+03 2.000000000000000000e+02 1.169999999999999929e+00 4.497000000000000000e+08 7.454000000000000000e+07 4.548000000000000000e+08 5.351000000000000000e+07 2.642000000000000000e+07 2.739000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 9.140000000000000000e+02 1.020000000000000018e+00 1.063000000000000000e+09 1.065000000000000000e+09 1.075000000000000000e+09 7.704000000000000000e+07 6.249000000000000000e+07 6.521000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.751000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.071000000000000000e+09 4.758000000000000000e+08 6.260000000000000000e+07 6.957000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.247000000000000000e+03 9.899999999999999911e-01 1.063000000000000000e+09 1.064000000000000000e+09 1.072000000000000000e+09 8.827000000000000000e+08 6.258000000000000000e+07 6.823000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 5.360000000000000000e+02 9.899999999999999911e-01 1.063000000000000000e+09 1.063000000000000000e+09 1.071000000000000000e+09 8.684000000000000000e+07 6.261000000000000000e+07 7.830000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 7.410000000000000000e+02 1.010000000000000009e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.069000000000000000e+09 8.033000000000000000e+07 6.259000000000000000e+07 6.623000000000000000e+07
6.100000000000000000e+03 6.100000000000000000e+03 2.000000000000000000e+02 1.149999999999999911e+00 3.959000000000000000e+08 5.278000000000000000e+07 3.989000000000000000e+08 4.836000000000000000e+07 2.334000000000000000e+07 2.511000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.089000000000000000e+03 1.040000000000000036e+00 1.065000000000000000e+09 1.066000000000000000e+09 1.069000000000000000e+09 6.616000000000000000e+08 6.273000000000000000e+07 6.893000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.163000000000000000e+03 1.060000000000000053e+00 1.065000000000000000e+09 1.066000000000000000e+09 1.067000000000000000e+09 7.945000000000000000e+07 6.275000000000000000e+07 7.124000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.755000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.072000000000000000e+09 9.149000000000000000e+08 6.257000000000000000e+07 6.704000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 2.300000000000000000e+02 1.000000000000000000e+00 2.626000000000000000e+07 2.577000000000000000e+07 1.371000000000000000e+07 1.377000000000000000e+07 1.350000000000000000e+07 1.349000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.479000000000000000e+03 9.899999999999999911e-01 1.063000000000000000e+09 1.056000000000000000e+09 1.070000000000000000e+09 9.543000000000000000e+08 6.255000000000000000e+07 6.755000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.611000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.075000000000000000e+09 9.898000000000000000e+07 6.251000000000000000e+07 7.073000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 4.100000000000000000e+01 9.399999999999999467e-01 2.517000000000000000e+07 2.491000000000000000e+07 1.381000000000000000e+07 1.382000000000000000e+07 1.350000000000000000e+07 1.348000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.511000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.073000000000000000e+09 3.109000000000000000e+08 6.254000000000000000e+07 7.035000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 3.800000000000000000e+01 9.399999999999999467e-01 2.624000000000000000e+07 2.347000000000000000e+07 1.365000000000000000e+07 1.368000000000000000e+07 1.351000000000000000e+07 1.348000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.855000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.063000000000000000e+09 1.074000000000000000e+09 9.316000000000000000e+08 6.258000000000000000e+07 6.703000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.001000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.073000000000000000e+09 4.557000000000000000e+08 6.252000000000000000e+07 6.848000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.923000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.069000000000000000e+09 9.460000000000000000e+08 6.262000000000000000e+07 6.712000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.956000000000000000e+03 1.040000000000000036e+00 1.065000000000000000e+09 1.065000000000000000e+09 1.068000000000000000e+09 9.637000000000000000e+08 6.274000000000000000e+07 6.747000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.003000000000000000e+03 1.010000000000000009e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.071000000000000000e+09 8.493000000000000000e+07 6.255000000000000000e+07 6.624000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.475000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.054000000000000000e+09 1.072000000000000000e+09 8.731000000000000000e+08 6.252000000000000000e+07 6.781000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.331000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.070000000000000000e+09 1.013000000000000000e+09 6.258000000000000000e+07 6.797000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 9.100000000000000000e+01 1.070000000000000062e+00 1.063000000000000000e+09 1.003000000000000000e+08 1.071000000000000000e+09 7.657000000000000000e+07 6.263000000000000000e+07 7.156000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 3.140000000000000000e+02 1.000000000000000000e+00 2.262000000000000000e+07 2.294000000000000000e+07 1.410000000000000000e+07 1.409000000000000000e+07 1.353000000000000000e+07 1.353000000000000000e+07
1.000000000000000000e+04 9.900000000000000000e+03 2.000000000000000000e+02 1.199999999999999956e+00 1.052000000000000000e+09 1.407000000000000000e+08 1.055000000000000000e+09 1.263000000000000000e+08 6.211000000000000000e+07 6.654000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.255000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.071000000000000000e+09 7.321000000000000000e+08 6.259000000000000000e+07 6.837000000000000000e+07
9.600000000000000000e+03 9.600000000000000000e+03 2.000000000000000000e+02 1.209999999999999964e+00 9.795000000000000000e+08 1.046000000000000000e+08 9.914000000000000000e+08 1.166000000000000000e+08 5.765000000000000000e+07 6.196000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.700000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.074000000000000000e+09 5.116000000000000000e+08 6.254000000000000000e+07 6.954000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.047000000000000000e+03 9.799999999999999822e-01 1.063000000000000000e+09 1.064000000000000000e+09 1.072000000000000000e+09 4.701000000000000000e+08 6.257000000000000000e+07 6.814000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 1.870000000000000000e+02 3.060000000000000053e+00 2.126000000000000000e+08 2.395000000000000000e+07 2.710000000000000000e+08 2.672000000000000000e+07 1.554000000000000000e+08 1.487000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.200000000000000000e+03 9.300000000000000488e-01 1.064000000000000000e+09 1.067000000000000000e+09 1.067000000000000000e+09 8.169000000000000000e+07 6.280000000000000000e+07 7.426000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 3.580000000000000000e+02 1.000000000000000000e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.071000000000000000e+09 9.683000000000000000e+07 6.262000000000000000e+07 7.063000000000000000e+07
9.000000000000000000e+03 1.000000000000000000e+04 2.000000000000000000e+02 1.179999999999999938e+00 9.585000000000000000e+08 1.450000000000000000e+08 9.650000000000000000e+08 1.161000000000000000e+08 5.659000000000000000e+07 6.498000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.789000000000000000e+03 9.899999999999999911e-01 1.063000000000000000e+09 1.063000000000000000e+09 1.073000000000000000e+09 9.212000000000000000e+08 6.255000000000000000e+07 6.707000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.250000000000000000e+02 1.219999999999999973e+00 1.065000000000000000e+09 2.447000000000000000e+08 1.068000000000000000e+09 1.190000000000000000e+08 6.292000000000000000e+07 6.697000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 6.500000000000000000e+01 9.300000000000000488e-01 2.261000000000000000e+07 2.365000000000000000e+07 1.420000000000000000e+07 1.513000000000000000e+07 1.353000000000000000e+07 1.353000000000000000e+07
1.000000000000000000e+03 1.000000000000000000e+02 1.280000000000000000e+02 1.010000000000000009e+00 7.481000000000000000e+04 7.477000000000000000e+04 7.452000000000000000e+04 7.448000000000000000e+04 3.100000000000000000e+01 1.700000000000000000e+01
1.000000000000000000e+04 1.000000000000000000e+04 2.818000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.063000000000000000e+09 1.071000000000000000e+09 9.253000000000000000e+08 6.259000000000000000e+07 6.714000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 1.940000000000000000e+02 2.200000000000000178e+00 2.126000000000000000e+08 2.619000000000000000e+07 2.679000000000000000e+08 2.682000000000000000e+07 1.478000000000000000e+08 1.440000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.752000000000000000e+03 9.899999999999999911e-01 1.063000000000000000e+09 1.064000000000000000e+09 1.072000000000000000e+09 1.751000000000000000e+08 6.260000000000000000e+07 6.964000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.934000000000000000e+03 9.899999999999999911e-01 1.063000000000000000e+09 1.064000000000000000e+09 1.067000000000000000e+09 3.583000000000000000e+08 6.260000000000000000e+07 6.890000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 4.090000000000000000e+02 1.010000000000000009e+00 1.063000000000000000e+09 1.047000000000000000e+09 1.071000000000000000e+09 9.352000000000000000e+07 6.259000000000000000e+07 6.579000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.304000000000000000e+03 9.300000000000000488e-01 1.064000000000000000e+09 1.067000000000000000e+09 1.067000000000000000e+09 8.546000000000000000e+07 6.279000000000000000e+07 7.277000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 6.040000000000000000e+02 1.060000000000000053e+00 1.065000000000000000e+09 1.066000000000000000e+09 1.068000000000000000e+09 8.601000000000000000e+07 6.273000000000000000e+07 6.780000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.240000000000000000e+02 1.149999999999999911e+00 1.063000000000000000e+09 9.509000000000000000e+07 1.073000000000000000e+09 8.772000000000000000e+07 6.252000000000000000e+07 6.682000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.274000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.072000000000000000e+09 7.261000000000000000e+08 6.255000000000000000e+07 6.791000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.586000000000000000e+03 9.899999999999999911e-01 1.063000000000000000e+09 1.064000000000000000e+09 1.072000000000000000e+09 9.559000000000000000e+08 6.255000000000000000e+07 6.706000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 1.177000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.072000000000000000e+09 8.143000000000000000e+07 6.253000000000000000e+07 7.304000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 7.500000000000000000e+01 2.270000000000000018e+00 2.126000000000000000e+08 2.171000000000000000e+07 2.729000000000000000e+08 1.617000000000000000e+07 1.533000000000000000e+08 1.497000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.073000000000000000e+03 9.899999999999999911e-01 1.063000000000000000e+09 1.064000000000000000e+09 1.072000000000000000e+09 5.183000000000000000e+08 6.257000000000000000e+07 6.831000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 2.620000000000000000e+02 1.000000000000000000e+00 2.220000000000000000e+07 2.326000000000000000e+07 1.406000000000000000e+07 1.399000000000000000e+07 1.350000000000000000e+07 1.350000000000000000e+07
1.000000000000000000e+04 9.400000000000000000e+03 2.000000000000000000e+02 1.250000000000000000e+00 1.001000000000000000e+09 1.552000000000000000e+08 1.004000000000000000e+09 1.229000000000000000e+08 5.898000000000000000e+07 6.311000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.409000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.071000000000000000e+09 8.011000000000000000e+08 6.256000000000000000e+07 6.816000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 4.680000000000000000e+02 1.000000000000000000e+00 2.566000000000000000e+07 2.508000000000000000e+07 1.397000000000000000e+07 1.399000000000000000e+07 1.350000000000000000e+07 1.350000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 3.430000000000000000e+02 1.000000000000000000e+00 2.473000000000000000e+07 2.466000000000000000e+07 1.399000000000000000e+07 1.399000000000000000e+07 1.351000000000000000e+07 1.351000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 3.920000000000000000e+02 1.000000000000000000e+00 2.697000000000000000e+07 2.599000000000000000e+07 1.357000000000000000e+07 1.368000000000000000e+07 1.348000000000000000e+07 1.348000000000000000e+07
2.000000000000000000e+02 1.000000000000000000e+05 3.600000000000000000e+02 1.620000000000000107e+00 2.130000000000000000e+08 2.127000000000000000e+08 2.524000000000000000e+08 1.990000000000000000e+07 1.333000000000000000e+08 1.327000000000000000e+07
1.000000000000000000e+04 1.000000000000000000e+04 2.183000000000000000e+03 1.000000000000000000e+00 1.063000000000000000e+09 1.064000000000000000e+09 1.076000000000000000e+09 7.517000000000000000e+08 6.255000000000000000e+07 6.819000000000000000e+07
1.000000000000000000e+05 2.000000000000000000e+02 3.320000000000000000e+02 1.000000000000000000e+00 2.624000000000000000e+07 2.517000000000000000e+07 1.371000000000000000e+07 1.380000000000000000e+07 1.351000000000000000e+07 1.351000000000000000e+07
